images,seg,bboxes
20181107132300_camera_frontcenter_000000965.png,20181107132300_label_frontcenter_000000965.png,20181107132300_label3D_frontcenter_000000965.txt
20181107132300_camera_frontcenter_000000966.png,20181107132300_label_frontcenter_000000966.png,20181107132300_label3D_frontcenter_000000966.txt
20181107132300_camera_frontcenter_000000968.png,20181107132300_label_frontcenter_000000968.png,20181107132300_label3D_frontcenter_000000968.txt
20181107132300_camera_frontcenter_000000971.png,20181107132300_label_frontcenter_000000971.png,20181107132300_label3D_frontcenter_000000971.txt
20181107132300_camera_frontcenter_000000978.png,20181107132300_label_frontcenter_000000978.png,20181107132300_label3D_frontcenter_000000978.txt
20181107132300_camera_frontcenter_000000987.png,20181107132300_label_frontcenter_000000987.png,20181107132300_label3D_frontcenter_000000987.txt
20181107132300_camera_frontcenter_000000991.png,20181107132300_label_frontcenter_000000991.png,20181107132300_label3D_frontcenter_000000991.txt
20181107132300_camera_frontcenter_000000994.png,20181107132300_label_frontcenter_000000994.png,20181107132300_label3D_frontcenter_000000994.txt
20181107132300_camera_frontcenter_000001000.png,20181107132300_label_frontcenter_000001000.png,20181107132300_label3D_frontcenter_000001000.txt
20181107132300_camera_frontcenter_000001002.png,20181107132300_label_frontcenter_000001002.png,20181107132300_label3D_frontcenter_000001002.txt
20181107132300_camera_frontcenter_000001006.png,20181107132300_label_frontcenter_000001006.png,20181107132300_label3D_frontcenter_000001006.txt
20181107132300_camera_frontcenter_000001008.png,20181107132300_label_frontcenter_000001008.png,20181107132300_label3D_frontcenter_000001008.txt
20181107132300_camera_frontcenter_000001021.png,20181107132300_label_frontcenter_000001021.png,20181107132300_label3D_frontcenter_000001021.txt
20181107132300_camera_frontcenter_000001031.png,20181107132300_label_frontcenter_000001031.png,20181107132300_label3D_frontcenter_000001031.txt
20181107132300_camera_frontcenter_000001038.png,20181107132300_label_frontcenter_000001038.png,20181107132300_label3D_frontcenter_000001038.txt
20181107132300_camera_frontcenter_000001039.png,20181107132300_label_frontcenter_000001039.png,20181107132300_label3D_frontcenter_000001039.txt
20181107132300_camera_frontcenter_000001076.png,20181107132300_label_frontcenter_000001076.png,20181107132300_label3D_frontcenter_000001076.txt
20181107132300_camera_frontcenter_000001080.png,20181107132300_label_frontcenter_000001080.png,20181107132300_label3D_frontcenter_000001080.txt
20181107132300_camera_frontcenter_000001091.png,20181107132300_label_frontcenter_000001091.png,20181107132300_label3D_frontcenter_000001091.txt
20181107132300_camera_frontcenter_000001092.png,20181107132300_label_frontcenter_000001092.png,20181107132300_label3D_frontcenter_000001092.txt
20181107132300_camera_frontcenter_000001116.png,20181107132300_label_frontcenter_000001116.png,20181107132300_label3D_frontcenter_000001116.txt
20181107132300_camera_frontcenter_000001121.png,20181107132300_label_frontcenter_000001121.png,20181107132300_label3D_frontcenter_000001121.txt
20181107132300_camera_frontcenter_000001123.png,20181107132300_label_frontcenter_000001123.png,20181107132300_label3D_frontcenter_000001123.txt
20181107132300_camera_frontcenter_000001126.png,20181107132300_label_frontcenter_000001126.png,20181107132300_label3D_frontcenter_000001126.txt
20181107132300_camera_frontcenter_000001140.png,20181107132300_label_frontcenter_000001140.png,20181107132300_label3D_frontcenter_000001140.txt
20181107132300_camera_frontcenter_000001147.png,20181107132300_label_frontcenter_000001147.png,20181107132300_label3D_frontcenter_000001147.txt
20181107132300_camera_frontcenter_000001168.png,20181107132300_label_frontcenter_000001168.png,20181107132300_label3D_frontcenter_000001168.txt
20181107132300_camera_frontcenter_000001190.png,20181107132300_label_frontcenter_000001190.png,20181107132300_label3D_frontcenter_000001190.txt
20181107132300_camera_frontcenter_000001211.png,20181107132300_label_frontcenter_000001211.png,20181107132300_label3D_frontcenter_000001211.txt
20181107132300_camera_frontcenter_000001212.png,20181107132300_label_frontcenter_000001212.png,20181107132300_label3D_frontcenter_000001212.txt
20181107132300_camera_frontcenter_000001230.png,20181107132300_label_frontcenter_000001230.png,20181107132300_label3D_frontcenter_000001230.txt
20181107132300_camera_frontcenter_000001266.png,20181107132300_label_frontcenter_000001266.png,20181107132300_label3D_frontcenter_000001266.txt
20181107132300_camera_frontcenter_000001268.png,20181107132300_label_frontcenter_000001268.png,20181107132300_label3D_frontcenter_000001268.txt
20181107132300_camera_frontcenter_000001271.png,20181107132300_label_frontcenter_000001271.png,20181107132300_label3D_frontcenter_000001271.txt
20181107132300_camera_frontcenter_000001299.png,20181107132300_label_frontcenter_000001299.png,20181107132300_label3D_frontcenter_000001299.txt
20181107132300_camera_frontcenter_000001313.png,20181107132300_label_frontcenter_000001313.png,20181107132300_label3D_frontcenter_000001313.txt
20181107132300_camera_frontcenter_000001314.png,20181107132300_label_frontcenter_000001314.png,20181107132300_label3D_frontcenter_000001314.txt
20181107132300_camera_frontcenter_000001324.png,20181107132300_label_frontcenter_000001324.png,20181107132300_label3D_frontcenter_000001324.txt
20181107132300_camera_frontcenter_000001345.png,20181107132300_label_frontcenter_000001345.png,20181107132300_label3D_frontcenter_000001345.txt
20181107132300_camera_frontcenter_000001346.png,20181107132300_label_frontcenter_000001346.png,20181107132300_label3D_frontcenter_000001346.txt
20181107132300_camera_frontcenter_000001347.png,20181107132300_label_frontcenter_000001347.png,20181107132300_label3D_frontcenter_000001347.txt
20181107132300_camera_frontcenter_000001350.png,20181107132300_label_frontcenter_000001350.png,20181107132300_label3D_frontcenter_000001350.txt
20181107132300_camera_frontcenter_000001368.png,20181107132300_label_frontcenter_000001368.png,20181107132300_label3D_frontcenter_000001368.txt
20181107132300_camera_frontcenter_000001375.png,20181107132300_label_frontcenter_000001375.png,20181107132300_label3D_frontcenter_000001375.txt
20181107132300_camera_frontcenter_000001386.png,20181107132300_label_frontcenter_000001386.png,20181107132300_label3D_frontcenter_000001386.txt
20181107132300_camera_frontcenter_000001406.png,20181107132300_label_frontcenter_000001406.png,20181107132300_label3D_frontcenter_000001406.txt
20181107132300_camera_frontcenter_000001410.png,20181107132300_label_frontcenter_000001410.png,20181107132300_label3D_frontcenter_000001410.txt
20181107132300_camera_frontcenter_000001413.png,20181107132300_label_frontcenter_000001413.png,20181107132300_label3D_frontcenter_000001413.txt
20181107132300_camera_frontcenter_000001429.png,20181107132300_label_frontcenter_000001429.png,20181107132300_label3D_frontcenter_000001429.txt
20181107132300_camera_frontcenter_000001432.png,20181107132300_label_frontcenter_000001432.png,20181107132300_label3D_frontcenter_000001432.txt
20181107132300_camera_frontcenter_000001433.png,20181107132300_label_frontcenter_000001433.png,20181107132300_label3D_frontcenter_000001433.txt
20181107132300_camera_frontcenter_000001440.png,20181107132300_label_frontcenter_000001440.png,20181107132300_label3D_frontcenter_000001440.txt
20181107132300_camera_frontcenter_000001446.png,20181107132300_label_frontcenter_000001446.png,20181107132300_label3D_frontcenter_000001446.txt
20181107132300_camera_frontcenter_000001464.png,20181107132300_label_frontcenter_000001464.png,20181107132300_label3D_frontcenter_000001464.txt
20181107132300_camera_frontcenter_000001478.png,20181107132300_label_frontcenter_000001478.png,20181107132300_label3D_frontcenter_000001478.txt
20181107132300_camera_frontcenter_000001487.png,20181107132300_label_frontcenter_000001487.png,20181107132300_label3D_frontcenter_000001487.txt
20181107132300_camera_frontcenter_000001508.png,20181107132300_label_frontcenter_000001508.png,20181107132300_label3D_frontcenter_000001508.txt
20181107132300_camera_frontcenter_000001511.png,20181107132300_label_frontcenter_000001511.png,20181107132300_label3D_frontcenter_000001511.txt
20181107132300_camera_frontcenter_000001604.png,20181107132300_label_frontcenter_000001604.png,20181107132300_label3D_frontcenter_000001604.txt
20181107132300_camera_frontcenter_000001607.png,20181107132300_label_frontcenter_000001607.png,20181107132300_label3D_frontcenter_000001607.txt
20181107132300_camera_frontcenter_000001609.png,20181107132300_label_frontcenter_000001609.png,20181107132300_label3D_frontcenter_000001609.txt
20181107132300_camera_frontcenter_000001612.png,20181107132300_label_frontcenter_000001612.png,20181107132300_label3D_frontcenter_000001612.txt
20181107132300_camera_frontcenter_000001619.png,20181107132300_label_frontcenter_000001619.png,20181107132300_label3D_frontcenter_000001619.txt
20181107132300_camera_frontcenter_000001625.png,20181107132300_label_frontcenter_000001625.png,20181107132300_label3D_frontcenter_000001625.txt
20181107132300_camera_frontcenter_000001631.png,20181107132300_label_frontcenter_000001631.png,20181107132300_label3D_frontcenter_000001631.txt
20181107132300_camera_frontcenter_000001645.png,20181107132300_label_frontcenter_000001645.png,20181107132300_label3D_frontcenter_000001645.txt
20181107132300_camera_frontcenter_000001658.png,20181107132300_label_frontcenter_000001658.png,20181107132300_label3D_frontcenter_000001658.txt
20181107132300_camera_frontcenter_000001685.png,20181107132300_label_frontcenter_000001685.png,20181107132300_label3D_frontcenter_000001685.txt
20181107132300_camera_frontcenter_000001691.png,20181107132300_label_frontcenter_000001691.png,20181107132300_label3D_frontcenter_000001691.txt
20181107132300_camera_frontcenter_000001705.png,20181107132300_label_frontcenter_000001705.png,20181107132300_label3D_frontcenter_000001705.txt
20181107132300_camera_frontcenter_000001711.png,20181107132300_label_frontcenter_000001711.png,20181107132300_label3D_frontcenter_000001711.txt
20181107132300_camera_frontcenter_000001727.png,20181107132300_label_frontcenter_000001727.png,20181107132300_label3D_frontcenter_000001727.txt
20181107132300_camera_frontcenter_000001731.png,20181107132300_label_frontcenter_000001731.png,20181107132300_label3D_frontcenter_000001731.txt
20181107132300_camera_frontcenter_000001802.png,20181107132300_label_frontcenter_000001802.png,20181107132300_label3D_frontcenter_000001802.txt
20181107132300_camera_frontcenter_000001809.png,20181107132300_label_frontcenter_000001809.png,20181107132300_label3D_frontcenter_000001809.txt
20181107132300_camera_frontcenter_000001810.png,20181107132300_label_frontcenter_000001810.png,20181107132300_label3D_frontcenter_000001810.txt
20181107132300_camera_frontcenter_000001812.png,20181107132300_label_frontcenter_000001812.png,20181107132300_label3D_frontcenter_000001812.txt
20181107132300_camera_frontcenter_000001815.png,20181107132300_label_frontcenter_000001815.png,20181107132300_label3D_frontcenter_000001815.txt
20181107132300_camera_frontcenter_000001820.png,20181107132300_label_frontcenter_000001820.png,20181107132300_label3D_frontcenter_000001820.txt
20181107132300_camera_frontcenter_000001835.png,20181107132300_label_frontcenter_000001835.png,20181107132300_label3D_frontcenter_000001835.txt
20181107132300_camera_frontcenter_000001845.png,20181107132300_label_frontcenter_000001845.png,20181107132300_label3D_frontcenter_000001845.txt
20181107132300_camera_frontcenter_000001847.png,20181107132300_label_frontcenter_000001847.png,20181107132300_label3D_frontcenter_000001847.txt
20181107132300_camera_frontcenter_000001855.png,20181107132300_label_frontcenter_000001855.png,20181107132300_label3D_frontcenter_000001855.txt
20181107132300_camera_frontcenter_000001860.png,20181107132300_label_frontcenter_000001860.png,20181107132300_label3D_frontcenter_000001860.txt
20181107132300_camera_frontcenter_000001866.png,20181107132300_label_frontcenter_000001866.png,20181107132300_label3D_frontcenter_000001866.txt
20181107132300_camera_frontcenter_000001879.png,20181107132300_label_frontcenter_000001879.png,20181107132300_label3D_frontcenter_000001879.txt
20181107132300_camera_frontcenter_000001880.png,20181107132300_label_frontcenter_000001880.png,20181107132300_label3D_frontcenter_000001880.txt
20181107132300_camera_frontcenter_000001881.png,20181107132300_label_frontcenter_000001881.png,20181107132300_label3D_frontcenter_000001881.txt
20181107132300_camera_frontcenter_000001889.png,20181107132300_label_frontcenter_000001889.png,20181107132300_label3D_frontcenter_000001889.txt
20181107132300_camera_frontcenter_000001895.png,20181107132300_label_frontcenter_000001895.png,20181107132300_label3D_frontcenter_000001895.txt
20181107132300_camera_frontcenter_000001907.png,20181107132300_label_frontcenter_000001907.png,20181107132300_label3D_frontcenter_000001907.txt
20181107132300_camera_frontcenter_000001920.png,20181107132300_label_frontcenter_000001920.png,20181107132300_label3D_frontcenter_000001920.txt
20181107132300_camera_frontcenter_000001940.png,20181107132300_label_frontcenter_000001940.png,20181107132300_label3D_frontcenter_000001940.txt
20181107132300_camera_frontcenter_000001942.png,20181107132300_label_frontcenter_000001942.png,20181107132300_label3D_frontcenter_000001942.txt
20181107132300_camera_frontcenter_000001946.png,20181107132300_label_frontcenter_000001946.png,20181107132300_label3D_frontcenter_000001946.txt
20181107132300_camera_frontcenter_000001958.png,20181107132300_label_frontcenter_000001958.png,20181107132300_label3D_frontcenter_000001958.txt
20181107132300_camera_frontcenter_000001966.png,20181107132300_label_frontcenter_000001966.png,20181107132300_label3D_frontcenter_000001966.txt
20181107132300_camera_frontcenter_000001969.png,20181107132300_label_frontcenter_000001969.png,20181107132300_label3D_frontcenter_000001969.txt
20181107132300_camera_frontcenter_000001976.png,20181107132300_label_frontcenter_000001976.png,20181107132300_label3D_frontcenter_000001976.txt
20181107132300_camera_frontcenter_000001979.png,20181107132300_label_frontcenter_000001979.png,20181107132300_label3D_frontcenter_000001979.txt
20181107132300_camera_frontcenter_000001984.png,20181107132300_label_frontcenter_000001984.png,20181107132300_label3D_frontcenter_000001984.txt
20181107132300_camera_frontcenter_000001988.png,20181107132300_label_frontcenter_000001988.png,20181107132300_label3D_frontcenter_000001988.txt
20181107132300_camera_frontcenter_000001991.png,20181107132300_label_frontcenter_000001991.png,20181107132300_label3D_frontcenter_000001991.txt
20181107132300_camera_frontcenter_000002003.png,20181107132300_label_frontcenter_000002003.png,20181107132300_label3D_frontcenter_000002003.txt
20181107132300_camera_frontcenter_000002008.png,20181107132300_label_frontcenter_000002008.png,20181107132300_label3D_frontcenter_000002008.txt
20181107132300_camera_frontcenter_000002026.png,20181107132300_label_frontcenter_000002026.png,20181107132300_label3D_frontcenter_000002026.txt
20181107132300_camera_frontcenter_000002035.png,20181107132300_label_frontcenter_000002035.png,20181107132300_label3D_frontcenter_000002035.txt
20181107132300_camera_frontcenter_000002045.png,20181107132300_label_frontcenter_000002045.png,20181107132300_label3D_frontcenter_000002045.txt
20181107132300_camera_frontcenter_000002046.png,20181107132300_label_frontcenter_000002046.png,20181107132300_label3D_frontcenter_000002046.txt
20181107132300_camera_frontcenter_000002048.png,20181107132300_label_frontcenter_000002048.png,20181107132300_label3D_frontcenter_000002048.txt
20181107132300_camera_frontcenter_000002062.png,20181107132300_label_frontcenter_000002062.png,20181107132300_label3D_frontcenter_000002062.txt
20181107132300_camera_frontcenter_000002063.png,20181107132300_label_frontcenter_000002063.png,20181107132300_label3D_frontcenter_000002063.txt
20181107132300_camera_frontcenter_000002085.png,20181107132300_label_frontcenter_000002085.png,20181107132300_label3D_frontcenter_000002085.txt
20181107132300_camera_frontcenter_000002089.png,20181107132300_label_frontcenter_000002089.png,20181107132300_label3D_frontcenter_000002089.txt
20181107132300_camera_frontcenter_000002093.png,20181107132300_label_frontcenter_000002093.png,20181107132300_label3D_frontcenter_000002093.txt
20181107132300_camera_frontcenter_000002102.png,20181107132300_label_frontcenter_000002102.png,20181107132300_label3D_frontcenter_000002102.txt
20181107132300_camera_frontcenter_000002127.png,20181107132300_label_frontcenter_000002127.png,20181107132300_label3D_frontcenter_000002127.txt
20181107132300_camera_frontcenter_000002139.png,20181107132300_label_frontcenter_000002139.png,20181107132300_label3D_frontcenter_000002139.txt
20181107132300_camera_frontcenter_000002140.png,20181107132300_label_frontcenter_000002140.png,20181107132300_label3D_frontcenter_000002140.txt
20181107132300_camera_frontcenter_000002144.png,20181107132300_label_frontcenter_000002144.png,20181107132300_label3D_frontcenter_000002144.txt
20181107132300_camera_frontcenter_000002146.png,20181107132300_label_frontcenter_000002146.png,20181107132300_label3D_frontcenter_000002146.txt
20181107132300_camera_frontcenter_000002156.png,20181107132300_label_frontcenter_000002156.png,20181107132300_label3D_frontcenter_000002156.txt
20181107132300_camera_frontcenter_000002157.png,20181107132300_label_frontcenter_000002157.png,20181107132300_label3D_frontcenter_000002157.txt
20181107132300_camera_frontcenter_000002166.png,20181107132300_label_frontcenter_000002166.png,20181107132300_label3D_frontcenter_000002166.txt
20181107132300_camera_frontcenter_000002172.png,20181107132300_label_frontcenter_000002172.png,20181107132300_label3D_frontcenter_000002172.txt
20181107132300_camera_frontcenter_000002177.png,20181107132300_label_frontcenter_000002177.png,20181107132300_label3D_frontcenter_000002177.txt
20181107132300_camera_frontcenter_000002179.png,20181107132300_label_frontcenter_000002179.png,20181107132300_label3D_frontcenter_000002179.txt
20181107132300_camera_frontcenter_000002184.png,20181107132300_label_frontcenter_000002184.png,20181107132300_label3D_frontcenter_000002184.txt
20181107132300_camera_frontcenter_000002190.png,20181107132300_label_frontcenter_000002190.png,20181107132300_label3D_frontcenter_000002190.txt
20181107132300_camera_frontcenter_000002198.png,20181107132300_label_frontcenter_000002198.png,20181107132300_label3D_frontcenter_000002198.txt
20181107132300_camera_frontcenter_000002208.png,20181107132300_label_frontcenter_000002208.png,20181107132300_label3D_frontcenter_000002208.txt
20181107132300_camera_frontcenter_000002209.png,20181107132300_label_frontcenter_000002209.png,20181107132300_label3D_frontcenter_000002209.txt
20181107132300_camera_frontcenter_000002212.png,20181107132300_label_frontcenter_000002212.png,20181107132300_label3D_frontcenter_000002212.txt
20181107132300_camera_frontcenter_000002214.png,20181107132300_label_frontcenter_000002214.png,20181107132300_label3D_frontcenter_000002214.txt
20181107132300_camera_frontcenter_000002215.png,20181107132300_label_frontcenter_000002215.png,20181107132300_label3D_frontcenter_000002215.txt
20181107132300_camera_frontcenter_000002218.png,20181107132300_label_frontcenter_000002218.png,20181107132300_label3D_frontcenter_000002218.txt
20181107132300_camera_frontcenter_000002227.png,20181107132300_label_frontcenter_000002227.png,20181107132300_label3D_frontcenter_000002227.txt
20181107132300_camera_frontcenter_000002233.png,20181107132300_label_frontcenter_000002233.png,20181107132300_label3D_frontcenter_000002233.txt
20181107132300_camera_frontcenter_000002251.png,20181107132300_label_frontcenter_000002251.png,20181107132300_label3D_frontcenter_000002251.txt
20181107132300_camera_frontcenter_000002261.png,20181107132300_label_frontcenter_000002261.png,20181107132300_label3D_frontcenter_000002261.txt
20181107132300_camera_frontcenter_000002282.png,20181107132300_label_frontcenter_000002282.png,20181107132300_label3D_frontcenter_000002282.txt
20181107132300_camera_frontcenter_000002285.png,20181107132300_label_frontcenter_000002285.png,20181107132300_label3D_frontcenter_000002285.txt
20181107132300_camera_frontcenter_000002292.png,20181107132300_label_frontcenter_000002292.png,20181107132300_label3D_frontcenter_000002292.txt
20181107132300_camera_frontcenter_000002309.png,20181107132300_label_frontcenter_000002309.png,20181107132300_label3D_frontcenter_000002309.txt
20181107132300_camera_frontcenter_000002326.png,20181107132300_label_frontcenter_000002326.png,20181107132300_label3D_frontcenter_000002326.txt
20181107132300_camera_frontcenter_000002341.png,20181107132300_label_frontcenter_000002341.png,20181107132300_label3D_frontcenter_000002341.txt
20181107132300_camera_frontcenter_000002359.png,20181107132300_label_frontcenter_000002359.png,20181107132300_label3D_frontcenter_000002359.txt
20181107132300_camera_frontcenter_000002373.png,20181107132300_label_frontcenter_000002373.png,20181107132300_label3D_frontcenter_000002373.txt
20181107132300_camera_frontcenter_000002378.png,20181107132300_label_frontcenter_000002378.png,20181107132300_label3D_frontcenter_000002378.txt
20181107132300_camera_frontcenter_000002395.png,20181107132300_label_frontcenter_000002395.png,20181107132300_label3D_frontcenter_000002395.txt
20181107132300_camera_frontcenter_000002410.png,20181107132300_label_frontcenter_000002410.png,20181107132300_label3D_frontcenter_000002410.txt
20181107132300_camera_frontcenter_000002411.png,20181107132300_label_frontcenter_000002411.png,20181107132300_label3D_frontcenter_000002411.txt
20181107132300_camera_frontcenter_000002427.png,20181107132300_label_frontcenter_000002427.png,20181107132300_label3D_frontcenter_000002427.txt
20181107132300_camera_frontcenter_000002430.png,20181107132300_label_frontcenter_000002430.png,20181107132300_label3D_frontcenter_000002430.txt
20181107132300_camera_frontcenter_000002431.png,20181107132300_label_frontcenter_000002431.png,20181107132300_label3D_frontcenter_000002431.txt
20181107132300_camera_frontcenter_000002432.png,20181107132300_label_frontcenter_000002432.png,20181107132300_label3D_frontcenter_000002432.txt
20181107132300_camera_frontcenter_000002455.png,20181107132300_label_frontcenter_000002455.png,20181107132300_label3D_frontcenter_000002455.txt
20181107132300_camera_frontcenter_000002459.png,20181107132300_label_frontcenter_000002459.png,20181107132300_label3D_frontcenter_000002459.txt
20181107132300_camera_frontcenter_000002462.png,20181107132300_label_frontcenter_000002462.png,20181107132300_label3D_frontcenter_000002462.txt
20181107132300_camera_frontcenter_000002476.png,20181107132300_label_frontcenter_000002476.png,20181107132300_label3D_frontcenter_000002476.txt
20181107132300_camera_frontcenter_000002489.png,20181107132300_label_frontcenter_000002489.png,20181107132300_label3D_frontcenter_000002489.txt
20181107132300_camera_frontcenter_000002497.png,20181107132300_label_frontcenter_000002497.png,20181107132300_label3D_frontcenter_000002497.txt
20181107132300_camera_frontcenter_000002502.png,20181107132300_label_frontcenter_000002502.png,20181107132300_label3D_frontcenter_000002502.txt
20181107132300_camera_frontcenter_000002505.png,20181107132300_label_frontcenter_000002505.png,20181107132300_label3D_frontcenter_000002505.txt
20181107132300_camera_frontcenter_000002507.png,20181107132300_label_frontcenter_000002507.png,20181107132300_label3D_frontcenter_000002507.txt
20181107132300_camera_frontcenter_000002508.png,20181107132300_label_frontcenter_000002508.png,20181107132300_label3D_frontcenter_000002508.txt
20181107132300_camera_frontcenter_000002517.png,20181107132300_label_frontcenter_000002517.png,20181107132300_label3D_frontcenter_000002517.txt
20181107132300_camera_frontcenter_000002519.png,20181107132300_label_frontcenter_000002519.png,20181107132300_label3D_frontcenter_000002519.txt
20181107132300_camera_frontcenter_000002521.png,20181107132300_label_frontcenter_000002521.png,20181107132300_label3D_frontcenter_000002521.txt
20181107132300_camera_frontcenter_000002524.png,20181107132300_label_frontcenter_000002524.png,20181107132300_label3D_frontcenter_000002524.txt
20181107132300_camera_frontcenter_000002536.png,20181107132300_label_frontcenter_000002536.png,20181107132300_label3D_frontcenter_000002536.txt
20181107132300_camera_frontcenter_000002537.png,20181107132300_label_frontcenter_000002537.png,20181107132300_label3D_frontcenter_000002537.txt
20181107132300_camera_frontcenter_000002541.png,20181107132300_label_frontcenter_000002541.png,20181107132300_label3D_frontcenter_000002541.txt
20181107132300_camera_frontcenter_000002564.png,20181107132300_label_frontcenter_000002564.png,20181107132300_label3D_frontcenter_000002564.txt
20181107132300_camera_frontcenter_000002584.png,20181107132300_label_frontcenter_000002584.png,20181107132300_label3D_frontcenter_000002584.txt
20181107132300_camera_frontcenter_000002590.png,20181107132300_label_frontcenter_000002590.png,20181107132300_label3D_frontcenter_000002590.txt
20181107132300_camera_frontcenter_000002601.png,20181107132300_label_frontcenter_000002601.png,20181107132300_label3D_frontcenter_000002601.txt
20181107132300_camera_frontcenter_000002609.png,20181107132300_label_frontcenter_000002609.png,20181107132300_label3D_frontcenter_000002609.txt
20181107132300_camera_frontcenter_000002614.png,20181107132300_label_frontcenter_000002614.png,20181107132300_label3D_frontcenter_000002614.txt
20181107132300_camera_frontcenter_000002629.png,20181107132300_label_frontcenter_000002629.png,20181107132300_label3D_frontcenter_000002629.txt
20181107132300_camera_frontcenter_000002630.png,20181107132300_label_frontcenter_000002630.png,20181107132300_label3D_frontcenter_000002630.txt
20181107132300_camera_frontcenter_000002636.png,20181107132300_label_frontcenter_000002636.png,20181107132300_label3D_frontcenter_000002636.txt
20181107132300_camera_frontcenter_000002639.png,20181107132300_label_frontcenter_000002639.png,20181107132300_label3D_frontcenter_000002639.txt
20181107132300_camera_frontcenter_000002642.png,20181107132300_label_frontcenter_000002642.png,20181107132300_label3D_frontcenter_000002642.txt
20181107132300_camera_frontcenter_000002651.png,20181107132300_label_frontcenter_000002651.png,20181107132300_label3D_frontcenter_000002651.txt
20181107132300_camera_frontcenter_000002653.png,20181107132300_label_frontcenter_000002653.png,20181107132300_label3D_frontcenter_000002653.txt
20181107132300_camera_frontcenter_000002691.png,20181107132300_label_frontcenter_000002691.png,20181107132300_label3D_frontcenter_000002691.txt
20181107132300_camera_frontcenter_000002695.png,20181107132300_label_frontcenter_000002695.png,20181107132300_label3D_frontcenter_000002695.txt
20181107132300_camera_frontcenter_000002696.png,20181107132300_label_frontcenter_000002696.png,20181107132300_label3D_frontcenter_000002696.txt
20181107132300_camera_frontcenter_000002707.png,20181107132300_label_frontcenter_000002707.png,20181107132300_label3D_frontcenter_000002707.txt
20181107132300_camera_frontcenter_000002711.png,20181107132300_label_frontcenter_000002711.png,20181107132300_label3D_frontcenter_000002711.txt
20181107132300_camera_frontcenter_000002717.png,20181107132300_label_frontcenter_000002717.png,20181107132300_label3D_frontcenter_000002717.txt
20181107132300_camera_frontcenter_000002718.png,20181107132300_label_frontcenter_000002718.png,20181107132300_label3D_frontcenter_000002718.txt
20181107132300_camera_frontcenter_000002721.png,20181107132300_label_frontcenter_000002721.png,20181107132300_label3D_frontcenter_000002721.txt
20181107132300_camera_frontcenter_000002727.png,20181107132300_label_frontcenter_000002727.png,20181107132300_label3D_frontcenter_000002727.txt
20181107132300_camera_frontcenter_000002741.png,20181107132300_label_frontcenter_000002741.png,20181107132300_label3D_frontcenter_000002741.txt
20181107132300_camera_frontcenter_000002749.png,20181107132300_label_frontcenter_000002749.png,20181107132300_label3D_frontcenter_000002749.txt
20181107132300_camera_frontcenter_000002760.png,20181107132300_label_frontcenter_000002760.png,20181107132300_label3D_frontcenter_000002760.txt
20181107132300_camera_frontcenter_000002765.png,20181107132300_label_frontcenter_000002765.png,20181107132300_label3D_frontcenter_000002765.txt
20181107132300_camera_frontcenter_000002769.png,20181107132300_label_frontcenter_000002769.png,20181107132300_label3D_frontcenter_000002769.txt
20181107132300_camera_frontcenter_000002775.png,20181107132300_label_frontcenter_000002775.png,20181107132300_label3D_frontcenter_000002775.txt
20181107132300_camera_frontcenter_000002779.png,20181107132300_label_frontcenter_000002779.png,20181107132300_label3D_frontcenter_000002779.txt
20181107132300_camera_frontcenter_000002783.png,20181107132300_label_frontcenter_000002783.png,20181107132300_label3D_frontcenter_000002783.txt
20181107132300_camera_frontcenter_000002797.png,20181107132300_label_frontcenter_000002797.png,20181107132300_label3D_frontcenter_000002797.txt
20181107132300_camera_frontcenter_000002818.png,20181107132300_label_frontcenter_000002818.png,20181107132300_label3D_frontcenter_000002818.txt
20181107132300_camera_frontcenter_000002822.png,20181107132300_label_frontcenter_000002822.png,20181107132300_label3D_frontcenter_000002822.txt
20181107132300_camera_frontcenter_000002832.png,20181107132300_label_frontcenter_000002832.png,20181107132300_label3D_frontcenter_000002832.txt
20181107132300_camera_frontcenter_000002839.png,20181107132300_label_frontcenter_000002839.png,20181107132300_label3D_frontcenter_000002839.txt
20181107132300_camera_frontcenter_000002850.png,20181107132300_label_frontcenter_000002850.png,20181107132300_label3D_frontcenter_000002850.txt
20181107132300_camera_frontcenter_000002860.png,20181107132300_label_frontcenter_000002860.png,20181107132300_label3D_frontcenter_000002860.txt
20181107132300_camera_frontcenter_000002862.png,20181107132300_label_frontcenter_000002862.png,20181107132300_label3D_frontcenter_000002862.txt
20181107132300_camera_frontcenter_000002880.png,20181107132300_label_frontcenter_000002880.png,20181107132300_label3D_frontcenter_000002880.txt
20181107132300_camera_frontcenter_000002884.png,20181107132300_label_frontcenter_000002884.png,20181107132300_label3D_frontcenter_000002884.txt
20181107132300_camera_frontcenter_000002892.png,20181107132300_label_frontcenter_000002892.png,20181107132300_label3D_frontcenter_000002892.txt
20181107132300_camera_frontcenter_000002906.png,20181107132300_label_frontcenter_000002906.png,20181107132300_label3D_frontcenter_000002906.txt
20181107132300_camera_frontcenter_000002915.png,20181107132300_label_frontcenter_000002915.png,20181107132300_label3D_frontcenter_000002915.txt
20181107132300_camera_frontcenter_000002925.png,20181107132300_label_frontcenter_000002925.png,20181107132300_label3D_frontcenter_000002925.txt
20181107132300_camera_frontcenter_000002935.png,20181107132300_label_frontcenter_000002935.png,20181107132300_label3D_frontcenter_000002935.txt
